States,Plant_name,Owner_name,Coutry_name,LAT,LON,net_caol_generation,net_oil_generation,net_gas_generation,net_nuclear_generation,net_hydro_generation,new_biomass_generation,net_wind_generation,net_solar_generation,net_geothermal_generation,net_fossil_generation,net_unknownfuel_generation,net_nonrenewables_generation,net_renewables_generation,net_nonhydrorenewables_generations,net_combustion_generation,net_noncombusition_generation,coal_generation_percentage,oil_generation_percentage,gas_generation_percentage,nuclear_generation_percentage,hydro_generation_percentage,biomass_generation_percentage,wind_generation_percentage,solar_generation_percentage,geothermal_generation_percentage,fossile_generation_percentage,unknowfuel_genertion_percentage,nonrenewable_generation_percentage,renewable_generation_percentage,nonhydrorenewable_generation_percentage,combustion_generation_percentage,noncombustion_generation_percentage
CA,Arrache 4013,Southern California Edison Co,Los Angeles,34.650556,-118.051944,0,0,0,0,0,0,0,"4,109",0,0,0,0,"4,109","4,109",0,"4,109",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Arrache 8083,Southern California Edison Co,Los Angeles,34.647778,-118.061111,0,0,0,0,0,0,0,"2,325",0,0,0,0,"2,325","2,325",0,"2,325",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Aspiration G,Southern California Edison Co,Fresno,36.552186,-120.352481,0,0,0,0,0,0,0,"19,658",0,0,0,0,"19,658","19,658",0,"19,658",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,ASTI,Pacific Gas & Electric Co,Sonoma,38.761389,-122.975278,0,0,0,0,0,0,0,"1,275",0,0,0,0,"1,275","1,275",0,"1,275",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,AT&T Anaheim,City of Anaheim - (CA),Orange,33.836439,-117.916893,0,0,"9,424",0,0,0,0,0,0,0,0,"9,424",0,0,"9,424",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,AT&T Holger,Pacific Gas & Electric Co,Santa Clara,37.417638,-121.94453,0,0,"9,878",0,0,0,0,0,0,0,0,"9,878",0,0,"9,878",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Athos Solar Project,Southern California Edison Co,Riverside,33.751283,-115.354994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,ATT  Kelvin,Southern California Edison Co,Orange,33.684675,-117.836821,0,0,"7,044",0,0,0,0,0,0,0,0,"7,044",0,0,"7,044",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,ATT North Watney,Pacific Gas & Electric Co.,Solano,38.236257,-122.077759,0,0,"6,222",0,0,0,0,0,0,0,0,"6,222",0,0,"6,222",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,ATT Van Nyus,Los Angeles Department of Water & Power,Los Angeles,34.196324,-118.448225,0,0,"7,215",0,0,0,0,0,0,0,0,"7,215",0,0,"7,215",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,ATT Ventura Blvd,Los Angeles Department of Water & Power,Los Angeles,34.152191,-118.456078,0,0,"6,577",0,0,0,0,0,0,0,0,"6,577",0,0,"6,577",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Atwell Island,Pacific Gas & Electric Co,Tulare,35.895,-119.510833,0,0,0,0,0,0,0,"37,593",0,0,0,0,"37,593","37,593",0,"37,593",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Atwell Island West Solar,Pacific Gas & Electric Co,Tulare,35.815,-119.459722,0,0,0,0,0,0,0,"53,229",0,0,0,0,"53,229","53,229",0,"53,229",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,AV Solar Ranch One,Southern California Edison Co,Los Angeles,34.780278,-118.42444,0,0,0,0,0,0,0,"575,634",0,0,0,0,"575,634","575,634",0,"575,634",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Avenal Park,Pacific Gas & Electric Co,Kings,35.989722,-120.11,0,0,0,0,0,0,0,"10,326",0,0,0,0,"10,326","10,326",0,"10,326",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,AVS Lancaster 1,Southern California Edison Co,Los Angeles,34.748894,-117.973571,0,0,0,0,0,0,0,"8,117",0,0,0,0,"8,117","8,117",0,"8,117",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Axium Modesto Solar,Modesto Irrigation District,Stanislaus,37.734167,-120.995556,0,0,0,0,0,0,0,"61,156",0,0,0,0,"61,156","61,156",0,"61,156",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Azusa,Southern California Edison Co,Los Angeles,34.1548,-117.9093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,B Braun Medical,Southern California Edison Co,Orange,33.688721,-117.834793,0,0,"32,476",0,0,0,0,0,0,0,0,"32,476",0,0,"32,476",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Badger Creek Limited,Pacific Gas & Electric Co,Kern,35.483736,-119.029856,0,0,"14,125",0,0,0,0,0,0,0,0,"14,125",0,0,"14,125",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Baker,Southern California Edison Co,Orange,33.656528,-117.68412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Baker Creek Hydroelectric,Pacific Gas & Electric Co,Humboldt,40.526389,-123.725556,0,0,0,0,"1,010",0,0,0,0,0,0,0,"1,010",0,0,"1,010",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Bakersfield 111,Pacific Gas & Electric Co,Kern,35.317551,-118.989894,0,0,0,0,0,0,0,"3,303",0,0,0,0,"3,303","3,303",0,"3,303",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Bakersfield College Solar 01,Pacific Gas & Electric Co,Kern,35.411817,-118.96864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Bakersfield Industrial PV 1,Pacific Gas & Electric Co,Kern,35.330032,-118.993119,0,0,0,0,0,0,0,"2,139",0,0,0,0,"2,139","2,139",0,"2,139",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Bakersfield PV 1,Pacific Gas & Electric Co,Kern,35.324982,-118.981522,0,0,0,0,0,0,0,"10,134",0,0,0,0,"10,134","10,134",0,"10,134",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Balch 1,Pacific Gas & Electric Co,Fresno,36.909137,-119.087712,0,0,0,0,"163,231",0,0,0,0,0,0,0,"163,231",0,0,"163,231",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Balch 2,Pacific Gas & Electric Co,Fresno,36.908907,-119.087556,0,0,0,0,"581,244",0,0,0,0,0,0,0,"581,244",0,0,"581,244",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Barre Generating Station,Southern California Edison Co,Orange,33.8073,-117.9832,0,0,"18,884",0,0,0,0,0,0,0,0,"18,884",0,0,"18,884",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,"Bayshore Solar A, LLC",Southern California Edison Co,Los Angeles,34.667817,-118.298089,0,0,0,0,0,0,0,"54,353",0,0,0,0,"54,353","54,353",0,"54,353",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,"Bayshore Solar B, LLC",Southern California Edison Co,Los Angeles,34.678305,-118.302649,0,0,0,0,0,0,0,"53,746",0,0,0,0,"53,746","53,746",0,"53,746",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,"Bayshore Solar C, LLC",Southern California Edison Co,Los Angeles,34.681338,-118.314087,0,0,0,0,0,0,0,"53,543",0,0,0,0,"53,543","53,543",0,"53,543",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Beacon BESS 1,Los Angeles Department of Water & Power,Kern,35.256526,-118.027519,0,0,0,0,0,0,0,0,0,0,(983),(983),0,0,(983),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Beacon Solar Plant Site 2,Los Angeles Department of Water & Power,Kern,35.265833,-117.999167,0,0,0,0,0,0,0,"122,830",0,0,0,0,"122,830","122,830",0,"122,830",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Beacon Solar Plant Site 5,Los Angeles Department of Water & Power,Kern,35.248889,-118.034444,0,0,0,0,0,0,0,"97,626",0,0,0,0,"97,626","97,626",0,"97,626",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Bear Canyon Power Plant,Pacific Gas & Electric Co,Lake,38.762968,-122.692915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Bear Creek,Pacific Gas & Electric Co,Shasta,40.534454,-121.959109,0,0,0,0,"6,234",0,0,0,0,0,0,0,"6,234",0,0,"6,234",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Bear Creek Solar,Pacific Gas & Electric Co,San Joaquin,38.136389,-121.148889,0,0,0,0,0,0,0,"3,868",0,0,0,0,"3,868","3,868",0,"3,868",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Bear Mountain Limited,Pacific Gas & Electric Co,Kern,35.419181,-118.926643,0,0,"32,865",0,0,0,0,0,0,0,0,"32,865",0,0,"32,865",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Bear Valley,San Diego Gas & Electric Co,San Diego,33.166246,-117.016566,0,0,0,0,"3,472",0,0,0,0,0,0,0,"3,472",0,0,"3,472",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Bear Valley Power Plant,Bear Valley Electric Service,San Bernardino,34.2506,-116.9025,0,0,385,0,0,0,0,0,0,0,0,385,0,0,385,0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Beardsley,Pacific Gas & Electric Co,Tuolumne,38.202569,-120.076983,0,0,0,0,"68,189",0,0,0,0,0,0,0,"68,189",0,0,"68,189",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Belden,Pacific Gas & Electric Co,Plumas,40.007445,-121.249438,0,0,0,0,"429,689",0,0,0,0,0,0,0,"429,689",0,0,"429,689",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Beringer,Pacific Gas & Electric Co,Sonoma,38.510833,-122.479722,0,0,0,0,0,0,0,"1,242",0,0,0,0,"1,242","1,242",0,"1,242",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Berry Cogen,Pacific Gas & Electric Co,Kern,35.093046,-119.443617,0,0,"292,321",0,0,0,0,0,0,0,0,"292,321",0,0,"292,321",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Berry Cogen Tanne Hills 18,Pacific Gas & Electric Co,Kern,35.089829,-119.440881,0,0,"78,487",0,0,0,0,0,0,0,0,"78,487",0,0,"78,487",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Berry NMW Cogens,Pacific Gas & Electric Co.,Kern,35.307555,-119.611551,0,0,"48,229",0,0,0,0,0,0,0,0,"48,229",0,0,"48,229",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Berry Placerita Cogen,Southern California Edison Co,Los Angeles,34.38407,-118.494882,0,0,"266,165",0,0,0,0,0,0,0,0,"266,165",0,0,"266,165",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Bidwell Ditch Project,Pacific Gas & Electric Co,Shasta,40.8014,-121.4481,0,0,0,0,"7,583",0,0,0,0,0,0,0,"7,583",0,0,"7,583",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Big Creek 1,Southern California Edison Co,Fresno,37.2042,-119.2396,0,0,0,0,"345,253",0,0,0,0,0,0,0,"345,253",0,0,"345,253",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Big Creek 2,Southern California Edison Co,Fresno,37.2,-119.3069,0,0,0,0,"329,937",0,0,0,0,0,0,0,"329,937",0,0,"329,937",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Big Creek 2A,Southern California Edison Co,Fresno,37.200062,-119.30681,0,0,0,0,"505,669",0,0,0,0,0,0,0,"505,669",0,0,"505,669",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Big Creek 3,Southern California Edison Co,Fresno,37.148517,-119.386623,0,0,0,0,"859,281",0,0,0,0,0,0,0,"859,281",0,0,"859,281",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Big Creek 4,Southern California Edison Co,Madera,37.139,-119.4898,0,0,0,0,"513,541",0,0,0,0,0,0,0,"513,541",0,0,"513,541",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Big Creek 8,Southern California Edison Co,Fresno,37.2096,-119.3289,0,0,0,0,"283,942",0,0,0,0,0,0,0,"283,942",0,0,"283,942",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Big Creek Water Works,Pacific Gas & Electric Co,Trinity,40.646733,-123.498008,0,0,0,0,"8,042",0,0,0,0,0,0,0,"8,042",0,0,"8,042",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Big Pine Creek,Los Angeles Department of Water & Power,Inyo,37.142795,-118.324075,0,0,0,0,160,0,0,0,0,0,0,0,160,0,0,160,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Big Valley Power LLC,Pacific Gas & Electric Co,Lassen,41.1325,-121.137222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Biola University Hybrid,Southern California Edison Co,Los Angeles,33.906953,-118.013105,0,0,"12,571",0,0,0,0,0,0,0,0,"12,571",0,0,"12,571",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Bio-Rad,Pacific Gas & Electric Co.,Contra Costa,38.022486,-122.273663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Bishop Creek 2,Southern California Edison Co,Inyo,37.273581,-118.573339,0,0,0,0,"36,422",0,0,0,0,0,0,0,"36,422",0,0,"36,422",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Bishop Creek 3,Southern California Edison Co,Inyo,37.301962,-118.531957,0,0,0,0,"35,191",0,0,0,0,0,0,0,"35,191",0,0,"35,191",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Bishop Creek 4,Southern California Edison Co,Inyo,37.323035,-118.501714,0,0,0,0,"49,504",0,0,0,0,0,0,0,"49,504",0,0,"49,504",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Bishop Creek 5,Southern California Edison Co,Inyo,37.3344,-118.4797,0,0,0,0,"17,351",0,0,0,0,0,0,0,"17,351",0,0,"17,351",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Bishop Creek 6,Southern California Edison Co,Inyo,37.3499,-118.4628,0,0,0,0,"10,314",0,0,0,0,0,0,0,"10,314",0,0,"10,314",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Black Butte,City of Santa Clara - (CA),Tehama,39.814905,-122.332335,0,0,0,0,"18,065",0,0,0,0,0,0,0,"18,065",0,0,"18,065",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Black Rock I,Imperial Irrigation District,Imperial,33.1594,-115.6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Black Rock II,Imperial Irrigation District,Imperial,33.1594,-115.6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Black Rock III,Imperial Irrigation District,Imperial,33.1594,-115.6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Blacksand Generating Facility,Southern California Edison Co,Orange,33.9328,-117.855,0,0,0,0,0,0,0,0,0,"28,555",0,"28,555",0,0,"28,555",0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,Blackwell Solar Park,Pacific Gas & Electric Co,Kern,35.612,-119.845,0,0,0,0,0,0,0,"45,622",0,0,0,0,"45,622","45,622",0,"45,622",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Blue Lake Power LLC,Pacific Gas & Electric Co,Humboldt,40.8786,-123.9942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Blue Shld Of Cal- El Dorado Hlls Mtr B,Pacific Gas & Electric Co.,El Dorado,38.650627,-121.074115,0,0,0,0,0,0,0,"1,323",0,0,0,0,"1,323","1,323",0,"1,323",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Blythe Energy,Southern California Edison Co,Riverside,33.6157,-114.6865,0,0,"1,468,625",0,0,0,0,0,0,0,0,"1,468,625",0,0,"1,468,625",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%
CA,"Blythe Solar 110, LLC",Southern California Edison Co,Riverside,33.68,-114.742,0,0,0,0,0,0,0,"290,183",0,0,0,0,"290,183","290,183",0,"290,183",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,"Blythe Solar II, LLC",Southern California Edison Co,Riverside,33.68,-114.73,0,0,0,0,0,0,0,"272,282",0,0,0,0,"272,282","272,282",0,"272,282",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,"Blythe Solar III, LLC Hybrid",Southern California Edison Co,Riverside,33.656,-114.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Blythe Solar IV, LLC",Southern California Edison Co,Riverside,33.682,-114.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Bolthouse Farms Fuel Cell,Pacific Gas & Electric Co.,Kern,35.355114,-118.928146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Bolthouse S&P and Rowen Farms Solar,Southern California Edison Co,Los Angeles,34.5644,-117.6933,0,0,0,0,0,0,0,"3,325",0,0,0,0,"3,325","3,325",0,"3,325",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CA,Borden Solar Farm,Pacific Gas & Electric Co,Madera,36.941111,-119.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Borel,Southern California Edison Co,Kern,35.588069,-118.524804,0,0,0,0,(216),0,0,0,0,0,0,0,(216),0,0,(216),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Borrego Springs Energy Storage,San Diego Gas & Electric Co,San Diego,33.27011,-116.3496,0,0,0,0,0,0,0,0,0,0,(4),(4),0,0,(4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Bottle Rock Power,Pacific Gas & Electric Co,Lake,38.8348,-122.7677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Bowerman Power LFG, LLC",Southern California Edison Co,Orange,33.718889,-117.702222,0,0,0,0,0,"161,789",0,0,0,0,0,0,"161,789","161,789","161,789",0,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%,0.0%
CA,Bowman,Pacific Gas & Electric Co,Nevada,39.448352,-120.653417,0,0,0,0,"14,275",0,0,0,0,0,0,0,"14,275",0,0,"14,275",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,Box Canyon Dam,PacifiCorp,Siskiyou,41.2792,-122.3292,0,0,0,0,"20,928",0,0,0,0,0,0,0,"20,928",0,0,"20,928",0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%
CA,BP Carson Refinery,Southern California Edison Co,Los Angeles,33.8153,-118.2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Brawley,Imperial Irrigation District,Imperial,32.968889,-115.534444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Brea Expansion Plant,Southern California Edison Co,Orange,33.932022,-117.840233,0,0,0,0,0,"236,516",0,0,0,0,0,0,"236,516","236,516","236,516",0,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%,0.0%
CA,Britton Powerhouse,Pacific Gas & Electric Co,Shasta,41.021389,-121.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
